customerID,tenure,StreamingTV,StreamingMovies,Streaming Service,Contract,MonthlyCharges,TotalCharges,Churn,Customer Churn
1626-ERCMM,20,Yes,Yes,1,Month-to-month,94.55,1899.65,Yes,1
0887-HJGAR,1,No,No,0,Month-to-month,45.7,45.7,Yes,1
5644-PDMZC,2,No,Yes,1,Month-to-month,89.5,161.5,Yes,1
3509-GWQGF,24,No,No,0,Month-to-month,70,1732.6,No,0
9576-ANLXO,3,No,No,0,Month-to-month,69.55,222.3,Yes,1
2024-BASKD,1,No,No,0,Month-to-month,74.6,74.6,Yes,1
1140-UKVZG,17,No internet service,No internet service,0,Month-to-month,24.8,475.25,No,0
4160-AMJTL,8,No internet service,No internet service,0,Month-to-month,19.65,164.3,Yes,1
5183-SNMJQ,10,Yes,Yes,1,Month-to-month,95.1,865.1,No,0
2085-JVGAD,37,No internet service,No internet service,0,Month-to-month,20.35,697.65,No,0
5650-VDUDS,4,No,No,0,Month-to-month,24.25,96.05,Yes,1
8095-WANWK,10,No,No,0,Month-to-month,45.25,428.7,No,0
3030-ZKIWL,1,No internet service,No internet service,0,Month-to-month,20.05,20.05,No,0
2800-VEQXM,3,No,No,0,Month-to-month,74.75,238.1,No,0
7538-GWHML,2,No,No,0,Month-to-month,69.65,145.15,Yes,1
5533-RJFTJ,49,No,No,0,Month-to-month,30.2,1453.1,No,0
3859-CVCET,4,No,No,0,Month-to-month,45.65,191.05,Yes,1
3276-HDUEG,1,No,No,0,Month-to-month,75.05,75.05,Yes,1
9092-GDZKO,22,No internet service,No internet service,0,Month-to-month,24.85,493.4,No,0
0823-HSCDJ,52,Yes,Yes,1,Month-to-month,49.15,2550.9,Yes,1
0822-GAVAP,2,No,Yes,1,Month-to-month,34.7,62.25,Yes,1
5760-IFJOZ,3,Yes,Yes,1,Month-to-month,107.95,313.6,No,0
2826-UWHIS,45,No,No,0,Month-to-month,81.4,3775.85,No,0
1448-PWKYE,1,No,Yes,1,Month-to-month,80,80,Yes,1
4957-TREIR,3,Yes,No,1,Month-to-month,64.4,195.65,No,0
8040-MNRTF,1,No,No,0,Month-to-month,71.1,71.1,No,0
1536-HBSWP,1,No,No,0,Month-to-month,49.9,49.9,No,0
0067-DKWBL,2,No,No,0,Month-to-month,49.25,91.1,Yes,1
5076-YVXCM,51,No,Yes,1,Month-to-month,83.4,4149.45,No,0
8262-COGGB,1,No internet service,No internet service,0,Month-to-month,20.45,20.45,No,0
2276-YDAVZ,3,No,No,0,Month-to-month,75.1,270.7,Yes,1
2480-JZOSN,1,No internet service,No internet service,0,Month-to-month,20.65,20.65,No,0
5896-NPFWW,3,No,No,0,Month-to-month,50.15,168.15,Yes,1
9450-TRJUU,35,Yes,No,1,Month-to-month,83.15,2848.45,No,0
1766-GKNMI,29,No,Yes,1,Month-to-month,84.9,2516.2,No,0
6942-LBFDP,2,No internet service,No internet service,0,Month-to-month,20.55,33.6,No,0
1456-TWCGB,4,No,No,0,Month-to-month,49.25,208.45,No,0
7133-VBDCG,25,No,No,0,Month-to-month,79.85,2015.35,Yes,1
3014-WJKSM,29,No,No,0,Month-to-month,75.3,2263.4,No,0
3347-YJZZE,29,Yes,Yes,1,Month-to-month,80.1,2211.8,No,0
1029-QFBEN,1,No internet service,No internet service,0,Month-to-month,19.55,19.55,Yes,1
7929-DMBCV,20,No,No,0,Month-to-month,81,1683.7,No,0
5433-KYGHE,14,No,No,0,Month-to-month,86,1164.05,No,0
5575-TPIZQ,46,Yes,No,1,Month-to-month,89.15,4245.55,No,0
9944-AEXBM,32,No,Yes,1,Month-to-month,85.65,2664.3,No,0
1853-ARAAQ,26,Yes,Yes,1,Month-to-month,50.35,1277.5,No,0
6952-OMNWB,68,No,No,0,Month-to-month,80.35,5589.3,No,0
4952-YSOGZ,4,No,Yes,1,Month-to-month,85.95,381.3,Yes,1
1589-AGTLK,3,No,No,0,Month-to-month,45.35,141.5,Yes,1
5244-IRFIH,33,Yes,Yes,1,Month-to-month,94.5,3105.55,Yes,1
6549-YMFAW,9,No internet service,No internet service,0,Month-to-month,21.25,204.55,No,0
6786-OBWQR,5,Yes,No,1,Month-to-month,80.85,356.1,No,0
2684-EIWEO,30,No,No,0,Month-to-month,91.7,2758.15,Yes,1
6439-GTPCA,45,No,No,0,Month-to-month,87.25,3941.7,Yes,1
6621-YOBKI,5,No internet service,No internet service,0,Month-to-month,20.35,92.75,No,0
1216-JWVUX,25,No,No,0,Month-to-month,75.5,1901.05,No,0
1173-NOEYG,27,No,Yes,1,Month-to-month,90.15,2423.4,No,0
7595-EHCDL,32,Yes,Yes,1,Month-to-month,50.6,1653.45,No,0
1307-TVUFB,42,No,No,0,Month-to-month,79.35,3344.1,No,0
6923-JHPMP,2,No,No,0,Month-to-month,80.45,137.1,No,0
5138-WVKYJ,10,Yes,Yes,1,Month-to-month,98.55,1008.55,Yes,1
1635-FJFCC,5,No,No,0,Month-to-month,44.05,202.15,No,0
3966-HRMZA,3,No,No,0,Month-to-month,75.05,202.9,No,0
8224-IVVPA,27,No,No,0,Month-to-month,56.7,1652.95,No,0
1410-RSCMR,7,No,Yes,1,Month-to-month,71.35,515.75,No,0
0139-IVFJG,2,Yes,No,1,Month-to-month,90.35,190.5,No,0
6683-VLCTZ,20,Yes,Yes,1,Month-to-month,98.55,1842.8,Yes,1
0030-FNXPP,3,No internet service,No internet service,0,Month-to-month,19.85,57.2,No,0
2189-WWOEW,15,No,Yes,1,Month-to-month,85.9,1269.55,Yes,1
4013-GUXND,1,No internet service,No internet service,0,Month-to-month,20.8,20.8,No,0
1894-IGFSG,22,Yes,Yes,1,Month-to-month,89.25,1907.85,Yes,1
7379-POKDZ,3,No,No,0,Month-to-month,70.3,208.85,Yes,1
4718-DHSMV,11,Yes,No,1,Month-to-month,35.8,363.15,No,0
5175-WLYXL,22,No,No,0,Month-to-month,78.85,1600.25,No,0
8728-SKJLR,41,No,No,0,Month-to-month,74.25,3089.1,No,0
7706-DZNKK,11,No internet service,No internet service,0,Month-to-month,20.45,237.3,No,0
0236-HFWSV,15,Yes,Yes,1,Month-to-month,93.35,1444.65,Yes,1
3900-AQPHZ,1,No internet service,No internet service,0,Month-to-month,19.9,19.9,Yes,1
5842-POCOP,5,No,Yes,1,Month-to-month,88.9,454.15,Yes,1
9505-SQFSW,3,No,Yes,1,Month-to-month,40.3,92.5,No,0
7314-OXENN,2,No,No,0,Month-to-month,82,184.65,Yes,1
0322-CHQRU,2,No,No,0,Month-to-month,45.35,89.5,Yes,1
7521-AFHAB,5,No,No,0,Month-to-month,44.8,220.45,No,0
0285-INHLN,27,No,No,0,Month-to-month,54.75,1510.3,No,0
4678-DVQEO,1,No,No,0,Month-to-month,52.2,52.2,Yes,1
2202-OUTMO,34,No,No,0,Month-to-month,60.85,2003.6,No,0
4257-GAESD,6,Yes,Yes,1,Month-to-month,45,298.7,No,0
5173-WXOQV,2,No,Yes,1,Month-to-month,64.2,143.65,No,0
6286-ZHAOK,20,No internet service,No internet service,0,Month-to-month,25.55,507.4,No,0
3807-XHCJH,1,No internet service,No internet service,0,Month-to-month,20,20,No,0
1450-GALXR,10,Yes,Yes,1,Month-to-month,98.5,1058.25,Yes,1
3138-BKYAV,6,Yes,No,1,Month-to-month,85.35,489.45,Yes,1
7382-DFJTU,18,No,No,0,Month-to-month,55.2,1058.1,No,0
4289-DTDKW,40,Yes,Yes,1,Month-to-month,101.3,4113.1,Yes,1
1820-TQVEV,1,No,No,0,Month-to-month,69.55,69.55,Yes,1
4785-NKHCX,5,No internet service,No internet service,0,Month-to-month,20.05,94.15,No,0
3196-NVXLZ,25,Yes,No,1,Month-to-month,84.6,2088.05,No,0
6275-YDUVO,2,No,Yes,1,Month-to-month,86.2,178.7,Yes,1
0115-TFERT,21,Yes,Yes,1,Month-to-month,111.2,2317.1,Yes,1
4220-TINQT,61,Yes,Yes,1,Month-to-month,106.35,6751.35,No,0
0295-QVKPB,5,Yes,No,1,Month-to-month,63.95,318.1,No,0
2311-QYMUQ,16,Yes,No,1,Month-to-month,89.45,1430.25,Yes,1
3643-AHCFP,7,Yes,Yes,1,Month-to-month,95.6,644.35,Yes,1
9146-JRIOX,14,No internet service,No internet service,0,Month-to-month,25.55,372.45,No,0
5337-IIWKZ,34,Yes,No,1,Month-to-month,44.85,1442.6,No,0
2672-TGEFF,37,Yes,No,1,Month-to-month,88.8,3340.55,No,0
9231-ZJYAM,4,Yes,No,1,Month-to-month,78.85,292.8,Yes,1
4250-WAROZ,60,No,Yes,1,Month-to-month,93.25,5774.55,No,0
6982-SSHFK,1,No,No,0,Month-to-month,44.4,44.4,Yes,1
6092-QZVPP,36,Yes,Yes,1,Month-to-month,79.2,2854.95,No,0
6549-NNDYT,13,No,No,0,Month-to-month,30.85,394.1,No,0
3027-ZTDHO,1,Yes,Yes,1,Month-to-month,89.9,89.9,Yes,1
8713-IGZSO,2,No internet service,No internet service,0,Month-to-month,24.85,62,No,0
7905-TVXTA,5,Yes,No,1,Month-to-month,64.35,352.65,No,0
2207-NHRJK,1,No,No,0,Month-to-month,50.8,50.8,Yes,1
0947-MUGVO,20,No,No,0,Month-to-month,73.65,1463.5,Yes,1
9944-HKVVB,3,Yes,Yes,1,Month-to-month,95.1,307.4,Yes,1
4124-MMETB,22,Yes,Yes,1,Month-to-month,94.65,2104.55,Yes,1
3671-SHRSP,4,No,No,0,Month-to-month,80.6,319.15,Yes,1
2732-ISEZX,5,No internet service,No internet service,0,Month-to-month,20.5,104.3,No,0
5073-WXOYN,60,Yes,Yes,1,Month-to-month,50.8,3027.4,Yes,1
3050-GBUSH,3,Yes,No,1,Month-to-month,34.8,113.95,No,0
0207-MDKNV,15,Yes,Yes,1,Month-to-month,105.1,1582.75,Yes,1
9342-VNIMQ,33,No,No,0,Month-to-month,54.65,1665.2,No,0
9851-KIELU,10,Yes,Yes,1,Month-to-month,110.1,1043.3,Yes,1
3908-BLSYF,6,No,Yes,1,Month-to-month,83.9,497.55,Yes,1
4661-NJEUX,1,No internet service,No internet service,0,Month-to-month,20.05,20.05,No,0
2123-AGEEN,7,Yes,No,1,Month-to-month,84.35,609.65,No,0
7549-MYGPK,63,Yes,No,1,Month-to-month,100.55,6215.35,Yes,1
5898-IGSLP,31,No,No,0,Month-to-month,89.3,2823,No,0
3804-RVTGV,50,Yes,Yes,1,Month-to-month,103.85,5017.9,Yes,1
6259-WJQLC,32,No,No,0,Month-to-month,81.1,2619.25,No,0
9227-LUNBG,1,No,No,0,Month-to-month,24.6,24.6,Yes,1
0730-KOAVE,30,No,Yes,1,Month-to-month,94.3,2679.7,No,0
4315-MURBD,12,Yes,Yes,1,Month-to-month,98.9,1120.95,Yes,1
2267-FPIMA,50,No,Yes,1,Month-to-month,94.4,4914.9,No,0
1051-GEJLJ,2,No internet service,No internet service,0,Month-to-month,19.5,27.55,No,0
9734-YWGEX,9,Yes,Yes,1,Month-to-month,98.3,923.5,Yes,1
2719-BDAQO,17,Yes,Yes,1,Month-to-month,93.85,1625.65,Yes,1
0781-LKXBR,9,Yes,Yes,1,Month-to-month,100.5,918.6,Yes,1
5543-QDCRY,4,Yes,No,1,Month-to-month,56.4,234.85,No,0
4694-PHWFW,8,No internet service,No internet service,0,Month-to-month,19.95,170.9,No,0
1907-UBQFC,10,No,No,0,Month-to-month,72.85,688.65,Yes,1
7508-SMHXL,15,Yes,No,1,Month-to-month,89,1288.3,No,0
6513-EECDB,1,No,No,0,Month-to-month,73.55,73.55,Yes,1
3956-CJUST,23,No,No,0,Month-to-month,75.4,1643.55,No,0
6103-BOCOU,26,No,No,0,Month-to-month,80.7,2193,No,0
8942-DBMHZ,12,No internet service,No internet service,0,Month-to-month,20.45,255.35,No,0
4301-VVZKA,16,No,No,0,Month-to-month,75.4,1189.4,No,0
4824-GUCBY,22,No,No,0,Month-to-month,81.7,1820.9,No,0
5393-HJZSM,32,No,Yes,1,Month-to-month,76.3,2404.15,No,0
7074-IEVOJ,3,No,No,0,Month-to-month,79.4,205.05,Yes,1
9625-QSTYE,13,No,No,0,Month-to-month,81.15,952.3,Yes,1
5146-CBVOE,16,No,No,0,Month-to-month,75.1,1212.85,No,0
4750-ZRXIU,4,No,Yes,1,Month-to-month,84.6,360.1,Yes,1
6630-UJZMY,4,Yes,No,1,Month-to-month,83.25,308.05,No,0
6400-BWQKW,6,No,No,0,Month-to-month,79.05,434.5,Yes,1
0347-UBKUZ,15,No internet service,No internet service,0,Month-to-month,19.9,320.45,No,0
0811-GSDTP,13,No,No,0,Month-to-month,30.15,382.2,No,0
7567-ECMCM,24,No,Yes,1,Month-to-month,79.85,2001,No,0
6353-BRMMA,54,Yes,Yes,1,Month-to-month,104.1,5645.8,No,0
6680-WKXRZ,3,No,No,0,Month-to-month,74.4,215.8,Yes,1
6231-WFGFH,4,No internet service,No internet service,0,Month-to-month,20.5,77.6,No,0
9904-EHEVJ,32,Yes,No,1,Month-to-month,91.35,2896.55,No,0
7028-DVOIQ,35,Yes,Yes,1,Month-to-month,99.05,3395.8,Yes,1
4208-UFFGW,2,No,No,0,Month-to-month,44.95,85.15,Yes,1
8584-KMVXD,8,No,No,0,Month-to-month,75.6,535.55,No,0
8467-WYNSR,22,No,No,0,Month-to-month,55.1,1253.15,No,0
0851-DFJKB,15,No,No,0,Month-to-month,58.95,955.15,No,0
5382-SOYZL,22,Yes,Yes,1,Month-to-month,95.1,2162.6,No,0
9448-REEVD,1,No,No,0,Month-to-month,44.7,44.7,Yes,1
8388-FYNPZ,4,No,No,0,Month-to-month,56.75,245.15,No,0
4002-BQWPQ,25,No,Yes,1,Month-to-month,81.75,2028.8,No,0
5651-YLPRD,32,Yes,No,1,Month-to-month,86.1,2723.75,No,0
2826-DXLQO,7,No,No,0,Month-to-month,29.8,220.45,No,0
9489-UTFKA,8,Yes,No,1,Month-to-month,60.9,551.95,No,0
9117-SHLZX,1,No,No,0,Month-to-month,45.7,45.7,Yes,1
9889-TMAHG,8,Yes,Yes,1,Month-to-month,100.3,832.35,Yes,1
4541-RMRLG,7,No internet service,No internet service,0,Month-to-month,19.25,112.3,Yes,1
7764-BDPEE,3,No internet service,No internet service,0,Month-to-month,20.85,60.65,No,0
3158-MOERK,2,Yes,Yes,1,Month-to-month,96,174.8,Yes,1
7294-TMAOP,1,Yes,Yes,1,Month-to-month,90.55,90.55,Yes,1
5002-GCQFH,49,Yes,No,1,Month-to-month,93.85,4733.1,No,0
8919-FYFQZ,44,No,No,0,Month-to-month,30.35,1359.7,Yes,1
5875-YPQFJ,1,No,No,0,Month-to-month,69.9,69.9,Yes,1
5879-SESNB,11,No,No,0,Month-to-month,75.25,888.65,No,0
3318-ISQFQ,20,No internet service,No internet service,0,Month-to-month,19.5,413,No,0
8603-IJWDN,1,No,Yes,1,Month-to-month,86.6,86.6,Yes,1
9369-XFEHK,33,No,No,0,Month-to-month,80.6,2656.5,Yes,1
2604-XVDAM,12,No,No,0,Month-to-month,43.8,540.95,No,0
3717-OFRTN,1,No internet service,No internet service,0,Month-to-month,19.75,19.75,No,0
9046-JBFWA,27,No internet service,No internet service,0,Month-to-month,19.15,537.35,No,0
3842-IYKUE,35,No,No,0,Month-to-month,85.3,2917.5,Yes,1
6641-XRPSU,34,No,No,0,Month-to-month,70,2416.1,Yes,1
1374-DMZUI,4,Yes,Yes,1,Month-to-month,94.3,424.45,Yes,1
3234-VKACU,2,Yes,Yes,1,Month-to-month,70.3,132.4,No,0
8357-EQXFO,7,Yes,Yes,1,Month-to-month,95.35,660.9,Yes,1
1989-PRJHP,27,No,No,0,Month-to-month,75.5,1893.95,Yes,1
8120-JDCAM,4,No,No,0,Month-to-month,69.55,284.9,No,0
7047-YXDMZ,21,No internet service,No internet service,0,Month-to-month,20,417.7,No,0
9524-EGPJC,18,No,Yes,1,Month-to-month,90.1,1612.75,Yes,1
6993-OHLXR,2,No,No,0,Month-to-month,68.95,119.75,Yes,1
8818-XYFCQ,32,Yes,Yes,1,Month-to-month,99.55,3204.65,Yes,1
0929-HYQEW,3,No,No,0,Month-to-month,50.15,160.85,No,0
7426-RHZGU,9,Yes,Yes,1,Month-to-month,95.9,827.45,No,0
4065-JJAVA,1,No,No,0,Month-to-month,49.5,49.5,No,0
4695-VADHF,18,No,Yes,1,Month-to-month,57.45,990.85,Yes,1
3748-FVMZZ,4,No,Yes,1,Month-to-month,40.05,162.45,No,0
9391-TTOYH,23,No internet service,No internet service,0,Month-to-month,19.5,470.2,No,0
1452-XRSJV,39,No,No,0,Month-to-month,51.05,2066,No,0
8242-SOQUO,5,Yes,No,1,Month-to-month,84.7,392.5,No,0
7460-ITWWP,45,No,Yes,1,Month-to-month,86.1,3861.45,No,0
7147-AYBAA,37,No,No,0,Month-to-month,70.35,2552.9,No,0
4822-RVYBB,8,Yes,Yes,1,Month-to-month,100.6,819.4,Yes,1
8436-BJUMM,26,Yes,No,1,Month-to-month,83.75,2070.6,Yes,1
4184-TJFAN,3,Yes,No,1,Month-to-month,88.3,273.75,Yes,1
8329-GWVPJ,50,No,No,0,Month-to-month,69.75,3557.7,No,0
1352-VHKAJ,27,Yes,Yes,1,Month-to-month,71.6,1957.1,No,0
4145-UQXUQ,8,Yes,Yes,1,Month-to-month,92.1,729.95,Yes,1
4581-LNWUM,13,Yes,Yes,1,Month-to-month,49.15,649.4,No,0
9948-YPTDG,38,No,No,0,Month-to-month,79.45,3013.05,Yes,1
1236-WFCDV,14,Yes,Yes,1,Month-to-month,90.45,1266.1,Yes,1
7296-PIXQY,14,No,No,0,Month-to-month,70.2,1046.5,No,0
4883-QICIH,32,No,No,0,Month-to-month,69.75,2347.9,Yes,1
3524-WQDSG,43,Yes,Yes,1,Month-to-month,99.3,4209.95,No,0
4026-SKKHW,3,No,No,0,Month-to-month,50.25,152.3,No,0
8329-IBCTI,1,No internet service,No internet service,0,Month-to-month,19.65,19.65,Yes,1
1271-SJBGZ,12,No,Yes,1,Month-to-month,43.65,526.95,Yes,1
3845-JHAMY,16,No,Yes,1,Month-to-month,35.5,552.7,No,0
5669-SRAIP,5,No,Yes,1,Month-to-month,39.5,210.75,Yes,1
5981-ITEMU,40,Yes,Yes,1,Month-to-month,97.1,3706.95,Yes,1
6941-PMGEP,5,No,Yes,1,Month-to-month,80,412.5,Yes,1
1624-WOIWJ,10,Yes,No,1,Month-to-month,84.7,832.05,Yes,1
2074-GKOWZ,2,Yes,Yes,1,Month-to-month,89.55,185.55,Yes,1
0376-YMCJC,23,Yes,No,1,Month-to-month,90.6,1943.2,Yes,1
1730-VFMWO,34,No,No,0,Month-to-month,50.2,1815.3,No,0
7143-BQIBA,10,Yes,No,1,Month-to-month,62.25,612.95,No,0
0634-SZPQA,23,Yes,No,1,Month-to-month,90.05,2169.8,Yes,1
7030-NJVDP,24,No,Yes,1,Month-to-month,89.25,2210.2,No,0
5536-RTPWK,49,Yes,Yes,1,Month-to-month,99.05,4853.75,Yes,1
6166-ILMNY,2,No,No,0,Month-to-month,69.75,144.55,Yes,1
3097-NNSPB,2,No,No,0,Month-to-month,49.05,91.1,Yes,1
0655-RBDUG,7,Yes,Yes,1,Month-to-month,98.05,713,Yes,1
2111-DWYHN,1,No internet service,No internet service,0,Month-to-month,21.1,21.1,No,0
4194-WHFCB,59,No,Yes,1,Month-to-month,96.65,5580.8,No,0
4361-BKAXE,41,Yes,Yes,1,Month-to-month,114.5,4527.45,Yes,1
0455-XFASS,3,No,No,0,Month-to-month,69.55,200.2,No,0
1751-NCDLI,46,Yes,Yes,1,Month-to-month,98.85,4564.9,No,0
9878-TNQGW,2,No,Yes,1,Month-to-month,80.95,171.15,Yes,1
4441-NIHPT,13,No,No,0,Month-to-month,74.3,940.35,Yes,1
8999-BOHSE,11,Yes,Yes,1,Month-to-month,89.7,1047.7,Yes,1
7241-AJHFS,32,No,No,0,Month-to-month,87.65,2766.4,No,0
7029-RPUAV,17,Yes,Yes,1,Month-to-month,100.45,1622.45,Yes,1
4546-FOKWR,16,No,No,0,Month-to-month,74.75,1129.35,No,0
7439-DKZTW,1,Yes,No,1,Month-to-month,80.55,80.55,No,0
4646-QZXTF,7,Yes,Yes,1,Month-to-month,81.25,580.1,No,0
6921-OZMFH,5,No,No,0,Month-to-month,55.7,259.4,No,0
9578-FOMUK,15,No internet service,No internet service,0,Month-to-month,24.8,324.15,No,0
4712-UYOOI,20,No internet service,No internet service,0,Month-to-month,20,417.65,No,0
8824-RWFXJ,3,No,No,0,Month-to-month,56.15,168.15,Yes,1
7363-QTBIW,9,No,Yes,1,Month-to-month,79.75,769.1,No,0
3391-JSQEW,40,No,No,0,Month-to-month,50.15,2058.5,No,0
9763-PDTKK,4,No,Yes,1,Month-to-month,94.4,387.2,Yes,1
7627-JKIAZ,37,No,No,0,Month-to-month,78.95,2839.65,Yes,1
3312-UUMZW,32,Yes,Yes,1,Month-to-month,98.85,3145.9,No,0
6891-JPYFF,48,Yes,Yes,1,Month-to-month,105.25,4997.5,No,0
1047-NNCBF,20,No,No,0,Month-to-month,70.55,1493.55,No,0
8791-GFXLZ,12,No,No,0,Month-to-month,49.05,593.05,No,0
8111-SLLHI,39,Yes,Yes,1,Month-to-month,105.65,4284.8,Yes,1
0927-LCSMG,7,No,No,0,Month-to-month,74.65,544.55,Yes,1
0098-BOWSO,27,No internet service,No internet service,0,Month-to-month,19.4,529.8,No,0
3452-ABWRL,47,Yes,No,1,Month-to-month,86.05,3865.6,No,0
8257-RZAHR,14,Yes,No,1,Month-to-month,64.7,941,Yes,1
5293-WXJAK,11,Yes,Yes,1,Month-to-month,104.05,1133.65,Yes,1
3156-QLHBO,2,No internet service,No internet service,0,Month-to-month,19.25,48.35,No,0
2208-NQBCT,26,No,No,0,Month-to-month,81.95,2070.05,No,0
0774-IFUVM,11,Yes,No,1,Month-to-month,65.15,723.35,No,0
1641-BYBTK,6,No internet service,No internet service,0,Month-to-month,20.2,98.35,No,0
2460-NGXBJ,11,No,No,0,Month-to-month,75.2,775.3,No,0
2446-ZKVAF,18,No,No,0,Month-to-month,56.8,1074.65,No,0
0841-NULXI,1,No,Yes,1,Month-to-month,35.55,35.55,Yes,1
3522-CDKHF,32,No,No,0,Month-to-month,75.5,2324.7,No,0
0411-EZJZE,3,Yes,No,1,Month-to-month,60.25,170.5,No,0
7851-WZEKY,2,Yes,Yes,1,Month-to-month,95.15,196.9,Yes,1
8844-TONUD,13,Yes,Yes,1,Month-to-month,96.65,1162.85,Yes,1
8807-ARQET,41,No,Yes,1,Month-to-month,40.35,1677.85,No,0
8992-CEUEN,1,No internet service,No internet service,0,Month-to-month,18.85,18.85,No,0
4320-QMLLA,7,Yes,No,1,Month-to-month,54.85,370.4,No,0
5334-JLAXU,60,No,Yes,1,Month-to-month,94.1,5475.9,No,0
4086-YQSNZ,3,Yes,No,1,Month-to-month,80.4,224.05,Yes,1
6242-MBHPK,23,Yes,Yes,1,Month-to-month,95.1,2326.05,No,0
5868-CZJDR,1,No,No,0,Month-to-month,31.35,31.35,Yes,1
0135-NMXAP,12,Yes,No,1,Month-to-month,89.75,1052.4,Yes,1
7129-ACFOG,5,No,No,0,Month-to-month,53.8,283.95,No,0
1641-RQDAY,32,Yes,Yes,1,Month-to-month,100.4,3217.65,No,0
0107-WESLM,1,No internet service,No internet service,0,Month-to-month,19.85,19.85,Yes,1
1346-UFHAX,13,No,No,0,Month-to-month,80,1029.35,No,0
3992-YWPKO,6,Yes,Yes,1,Month-to-month,109.9,669.45,Yes,1
0125-LZQXK,15,Yes,Yes,1,Month-to-month,101.35,1553.95,Yes,1
5461-QKNTN,43,Yes,No,1,Month-to-month,94.3,3953.15,No,0
8399-YNDCH,21,Yes,No,1,Month-to-month,60.05,1236.15,Yes,1
3164-YAXFY,57,Yes,Yes,1,Month-to-month,53.75,3196,No,0
4660-IRIBM,18,Yes,No,1,Month-to-month,87.9,1500.5,No,0
5673-FSSMF,1,No,Yes,1,Month-to-month,60.15,60.15,Yes,1
3916-NRPAP,3,No,Yes,1,Month-to-month,85.7,256.75,No,0
1579-KLYDT,7,Yes,No,1,Month-to-month,90.45,593.45,Yes,1
8967-SZQAS,14,No,No,0,Month-to-month,50.45,765.45,No,0
4468-KAZHE,20,No,Yes,1,Month-to-month,60,1259.35,No,0
8944-AILEF,15,No internet service,No internet service,0,Month-to-month,19.45,340.85,No,0
7126-RBHSD,17,No,No,0,Month-to-month,78.9,1348.95,No,0
6789-HJBWG,12,No,No,0,Month-to-month,49.4,611.65,No,0
6791-YBNAK,18,No,No,0,Month-to-month,25.55,467.85,No,0
6358-LYNGM,1,No,No,0,Month-to-month,74.9,74.9,Yes,1
6077-BDPXA,3,No,No,0,Month-to-month,70.15,194.2,No,0
0013-MHZWF,9,Yes,Yes,1,Month-to-month,69.4,571.45,No,0
5494-HECPR,1,Yes,No,1,Month-to-month,80.25,80.25,Yes,1
9824-BEMCV,17,No,No,0,Month-to-month,69,1149.65,Yes,1
1373-ORVIZ,11,No,Yes,1,Month-to-month,66.35,740.8,Yes,1
4291-SHSBH,7,No,No,0,Month-to-month,69.55,521.35,No,0
9866-QEVEE,19,No,Yes,1,Month-to-month,86,1532.45,Yes,1
9897-KXHCM,3,No,Yes,1,Month-to-month,80.3,250.05,Yes,1
7979-CORPM,24,Yes,No,1,Month-to-month,90.55,2282.55,Yes,1
2294-DMMUS,62,Yes,Yes,1,Month-to-month,70.45,4300.45,No,0
0872-JCPIB,17,No,Yes,1,Month-to-month,65.75,1111.2,No,0
3055-MJDSB,9,No,No,0,Month-to-month,24.6,190.1,No,0
1618-CFHME,2,No,No,0,Month-to-month,75.9,143.35,Yes,1
3165-HDOEW,1,No,No,0,Month-to-month,45.85,45.85,Yes,1
6581-NQCBA,16,Yes,Yes,1,Month-to-month,49.95,810.2,Yes,1
2040-VZIKE,49,Yes,Yes,1,Month-to-month,100.85,4847.35,No,0
0178-SZBHO,47,Yes,No,1,Month-to-month,87.2,4017.45,No,0
0384-RVBPI,20,No,Yes,1,Month-to-month,64.4,1398.6,No,0
1689-MRZQR,34,Yes,No,1,Month-to-month,78.3,2564.3,Yes,1
5835-BEQEU,3,No,No,0,Month-to-month,76.95,228.4,Yes,1
5565-FILXA,16,Yes,Yes,1,Month-to-month,96.15,1529.2,Yes,1
0319-QZTCO,3,Yes,No,1,Month-to-month,58.7,168.6,No,0
2120-SMPEX,25,No internet service,No internet service,0,Month-to-month,20.15,536.35,No,0
0096-FCPUF,30,No,Yes,1,Month-to-month,64.5,1888.45,No,0
0668-OGMHD,21,No,No,0,Month-to-month,28.5,629.35,No,0
5552-ZNFSJ,1,No,No,0,Month-to-month,45.3,45.3,Yes,1
2223-KAGMX,15,No internet service,No internet service,0,Month-to-month,19.4,289.3,Yes,1
6507-ZJSUR,23,Yes,Yes,1,Month-to-month,90.45,2117.25,No,0
9408-HRXRK,45,Yes,Yes,1,Month-to-month,105.15,4730.9,No,0
7321-PKUYW,11,Yes,No,1,Month-to-month,90.15,987.95,Yes,1
2833-SLKDQ,1,No,No,0,Month-to-month,45.05,45.05,Yes,1
7595-EUIVN,1,No,No,0,Month-to-month,75.8,75.8,Yes,1
7617-EYGLW,1,No internet service,No internet service,0,Month-to-month,19.45,19.45,No,0
2026-TGDHM,7,No,Yes,1,Month-to-month,79.3,523.15,Yes,1
4030-VPZBD,2,No,No,0,Month-to-month,30.9,59.05,Yes,1
9992-UJOEL,2,No,No,0,Month-to-month,50.3,92.75,No,0
4741-WWJQZ,2,No,No,0,Month-to-month,80.15,194.55,No,0
6625-UTXEW,12,No,No,0,Month-to-month,51.25,612.1,No,0
6818-WOBHJ,68,No,Yes,1,Month-to-month,89.6,6127.6,Yes,1
1251-STYSZ,4,No,No,0,Month-to-month,80.25,303.7,No,0
